Timestamp dT0 sum(dT0) dT1 sum(dT1) dT2 sum(dT2) L0 L1N L1S L2 30S(Tg) 15S(Tg) 15N(Tg) 30N(Tg)
2059 -0.102716640653 0.434513563432 -0.0746411213487 -0.651342856176 0.0793290151187 0.0865012577266 0.144857597973 0 0.057702535351 0.0456671614409 2.98073716 3.84125113 1.24463704 1.82668646
2060 -0.107852922598 0.326660640834 -0.00926592071156 -0.660608776888 -0.0189041151389 0.0675971425877 0.147575609815 0 0.0524436553511 0.0111880433203 1.49639484 4.87828183 2.51831733 0.44752173
2061 -0.00109570639916 0.325564934435 0.0144444558691 -0.646164321019 -0.00207702435346 0.0655201182342 0.15429492973 0 0.0505373992823 0.0138564584177 1.56500632 4.97121513 2.69703216 0.55425834
2062 -0.0849705985142 0.240594335921 -0.0385430742489 -0.684707395268 -0.021923342667 0.0435967755672 0.155990771537 0 0.0558847175519 0.00391419667031 1.27426222 5.40056801 2.88575572 0.15656787
2063 -0.0701060103749 0.170488325546 -0.0766735719965 -0.761380967265 -0.0690753515848 -0.0254785760176 0.159765567796 0 0.0640240049902 0 1.2804801 5.75332711 2.87224688 0.
2064 -0.0944003592035 0.0760879663425 -0.0159774195243 -0.777358386789 -0.0155701748095 -0.0410487508271 0.162379168925 0 0.0595706278207 0 1.19141256 5.76493449 3.08425623 0.
2065 0.105880976997 0.181968943339 0.00307973168086 -0.774278655108 -0.0357265916698 -0.0767753424969 0.172767653542 0 0.0607051057051 0 1.21410211 6.09360619 3.36187644 0.
2066 0.0171357580762 0.199104701415 -0.0374077308609 -0.811686385969 -0.0138868385625 -0.0906621810594 0.176242914694 0 0.0659153872016 0 1.31830774 6.27601825 3.30982582 0.
2067 -0.254898636094 -0.0557939346785 -0.0703048104975 -0.881991196466 0.0135360108604 -0.077126170199 0.171385754526 0 0.0688650523018 0 1.37730105 6.17454842 3.07562107 0.
2068 -0.117146243602 -0.17294017828 -0.0556518192884 -0.937643015754 -0.0454226543716 -0.122548824571 0.176548561337 0 0.0721408103185 0 1.44281621 6.37856899 3.13223253 0.
2069 -0.059343933804 -0.232284112084 -0.0825160310328 -1.02015904679 -0.0379111196929 -0.160459944264 0.181306063903 0 0.0803630367399 0 1.60726073 6.64462747 3.02829081 0.
2070 -0.0791549598165 -0.311439071901 -0.123838139478 -1.14399718627 -0.0927057641627 -0.253165708427 0.184280700648 0 0.0918940646385 0 1.83788129 6.90683199 2.77159908 0.
